depth,event_id,event_type,latitude,longitude,magnitude,magnitude_type,originating_system,time
4.107,982538,qu,65.02493,-16.67767,0.39,mlw,SIL picks,1632940098
7.238,982210,qu,65.14647,-16.3479,0.66,mlw,SIL picks,1632942056
2.661,982240,qu,64.64715,-17.0987,0.9,mlw,SIL picks,1632944068
4.73,982276,qu,65.13735,-16.39153,0.72,mlw,SIL picks,1632945989
4.142,982282,qu,65.027,-16.67188,0.3,mlw,SIL picks,1632946254
5.684,982287,qu,65.0434,-16.60855,0.33,mlw,SIL picks,1632946363
5.183,982369,qu,65.04204,-16.60582,0.42,mlw,SIL picks,1632949462
3.631,982410,qu,65.03204,-16.59691,1.04,mlw,SIL picks,1632950650
4.853,982435,qu,65.04002,-16.6056,0.46,mlw,SIL picks,1632951916
4.72,982436,qu,65.0331,-16.59407,0.73,mlw,SIL picks,1632951961
4.421,982456,qu,65.03204,-16.59472,1.19,mlw,SIL picks,1632952343
5.566,982457,qu,65.04392,-16.61024,0.35,mlw,SIL picks,1632952398
4.386,982464,qu,65.03219,-16.59696,1.03,mlw,SIL picks,1632952656
5.713,982462,qu,65.04234,-16.6161,0.43,mlw,SIL picks,1632952685
5.68,982468,qu,65.04365,-16.60616,0.22,mlw,SIL picks,1632952802
5.419,982467,qu,65.04005,-16.61483,0.35,mlw,SIL picks,1632952822
6.037,982470,qu,65.04138,-16.60399,0.22,mlw,SIL picks,1632953006
4.928,982484,qu,65.03402,-16.60524,1.37,mlw,SIL picks,1632953512
5.84,982489,qu,65.04297,-16.62001,0.18,mlw,SIL picks,1632953852
6.546,982490,qu,65.04652,-16.61491,0.16,mlw,SIL picks,1632953904
6.438,982511,qu,65.05334,-16.60879,0.03,mlw,SIL picks,1632954764
8.685,982530,qu,64.10796,-21.26545,0.41,mlw,SIL picks,1632955484
3.931,982539,qu,65.02312,-16.70521,0.87,mlw,SIL picks,1632956003
0.135,982579,qu,65.02735,-16.75365,0.29,mlw,SIL picks,1632957340
5.737,982595,qu,65.04663,-16.60915,0.04,mlw,SIL picks,1632958535
5.937,982667,qu,63.93166,-22.1808,1.5,mlw,SIL picks,1632961396
3.767,982671,qu,65.03258,-16.59592,0.52,mlw,SIL picks,1632961607
4.257,982677,qu,65.0343,-16.60117,0.54,mlw,SIL picks,1632961839
5.942,982697,qu,65.04374,-16.61931,0.25,mlw,SIL picks,1632962359
6.423,982713,qu,63.93524,-22.17856,1.58,mlw,SIL picks,1632962723
5.489,982724,qu,63.93221,-22.17384,1.15,mlw,SIL picks,1632963044
4.04,982732,qu,65.02901,-16.60312,2.05,mlw,SIL picks,1632963381
5.771,982750,qu,65.04567,-16.62016,0.27,mlw,SIL picks,1632964105
5.019,982751,qu,63.93146,-22.18232,1.34,mlw,SIL picks,1632964119
5.052,982780,qu,63.93382,-22.18118,1.57,mlw,SIL picks,1632964826
6.123,982789,qu,66.1144,-16.71243,1.1,mlw,SIL picks,1632965109
6.464,982798,qu,63.93546,-22.17927,2.09,mlw,SIL picks,1632965506
6.72,982806,qu,65.05337,-16.60548,0.02,mlw,SIL picks,1632965710
5.878,982836,qu,63.92747,-22.17874,0.57,mlw,SIL picks,1632966469
4.104,982833,qu,63.8949,-22.0779,1.6,mlw,SIL picks,1632966489
6.204,982839,qu,63.93104,-22.18453,3.84,mlw,SIL picks,1632966728
5.644,982855,qu,63.93578,-22.17983,1.62,mlw,SIL picks,1632967223
5.739,982857,qu,63.93202,-22.18317,1.53,mlw,SIL picks,1632967284
6.355,982887,qu,65.04519,-16.61939,0.66,mlw,SIL picks,1632968222
6.52,982889,qu,65.05117,-16.60298,0.09,mlw,SIL picks,1632968319
5.691,982900,qu,65.04575,-16.61923,0.12,mlw,SIL picks,1632968680
0.135,982914,qu,63.67062,-19.16017,2.32,mlw,SIL picks,1632969172
6.068,982928,qu,63.93438,-22.1834,1.84,mlw,SIL picks,1632969932
6.197,982935,qu,63.9337,-22.18536,1.63,mlw,SIL picks,1632970241
6.417,982936,qu,63.93144,-22.18644,2.27,mlw,SIL picks,1632970312
6.449,982950,qu,63.93552,-22.17912,1.92,mlw,SIL picks,1632971041
2.461,982951,qu,65.04036,-16.69761,0.52,mlw,SIL picks,1632971238
5.227,983342,qu,63.93374,-22.18004,1.22,mlw,SIL picks,1632971957
3.889,983007,qu,65.05585,-16.7355,0.65,mlw,SIL picks,1632974346
6.126,983013,qu,65.14795,-16.3523,0.68,mlw,SIL picks,1632974555
0.135,983023,qu,63.63476,-19.03189,0.73,mlw,SIL picks,1632975176
6.099,983038,qu,63.93166,-22.1835,1.81,mlw,SIL picks,1632975777
6.147,983045,qu,63.93107,-22.18508,1.66,mlw,SIL picks,1632975964
6.77,983069,qu,66.25768,-16.58394,0.46,mlw,SIL picks,1632976813
6.193,983071,qu,65.04839,-16.61802,0.39,mlw,SIL picks,1632976920
6.581,983314,qu,63.91532,-22.18629,0.2,mlw,SIL picks,1632976943
6.162,983072,qu,65.01138,-16.76158,0.17,mlw,SIL picks,1632976960
6.139,983079,qu,65.14035,-16.3472,0.64,mlw,SIL picks,1632977204
6.325,983099,qu,63.93264,-22.1839,2.17,mlw,SIL picks,1632977733
4.393,983100,qu,65.03619,-16.60097,0.49,mlw,SIL picks,1632977820
5.639,983101,qu,63.92741,-22.18097,0.97,mlw,SIL picks,1632977840
6.725,983102,qu,63.92542,-22.1891,0.7,mlw,SIL picks,1632977884
2.462,983109,qu,65.01476,-16.70211,0.67,mlw,SIL picks,1632978136
5.602,983118,qu,63.93668,-22.17883,1.5,mlw,SIL picks,1632978705
5.607,983343,qu,63.92986,-22.17567,0.5,mlw,SIL picks,1632980884
5.686,983181,qu,63.90771,-22.22104,0.26,mlw,SIL picks,1632981711
5.071,983230,qu,66.25433,-16.5759,0.67,mlw,SIL picks,1632983538
5.575,983250,qu,63.93049,-22.18534,1.56,mlw,SIL picks,1632983955
6.909,983251,qu,66.23225,-18.5447,0.75,mlw,SIL picks,1632984031
5.704,983260,qu,63.92712,-22.17357,0.44,mlw,SIL picks,1632984217
5.269,983349,qu,63.93146,-22.17924,1.24,mlw,SIL picks,1632984246
5.009,983257,qu,63.93226,-22.18202,1.25,mlw,SIL picks,1632984246
5.344,983258,qu,63.9298,-22.17783,0.67,mlw,SIL picks,1632984309
5.5,983262,qu,63.93534,-22.17745,0.93,mlw,SIL picks,1632984381
5.878,983265,qu,63.93744,-22.18127,1.65,mlw,SIL picks,1632984546
6.478,983269,qu,63.93431,-22.17116,0.69,mlw,SIL picks,1632984610
5.845,983273,qu,63.93165,-22.18774,1.41,mlw,SIL picks,1632984772
5.714,983275,qu,63.92817,-22.18317,1.08,mlw,SIL picks,1632984845
5.29,983279,qu,63.93369,-22.18048,1.31,mlw,SIL picks,1632984976
5.783,983282,qu,63.92902,-22.18262,0.92,mlw,SIL picks,1632985064
6.543,983284,qu,63.92881,-22.17804,0.54,mlw,SIL picks,1632985137
5.142,983294,qu,63.93285,-22.18205,1.38,mlw,SIL picks,1632985594
5.83,983296,qu,63.93231,-22.17372,0.94,mlw,SIL picks,1632985745
6.366,983298,qu,63.93507,-22.17098,0.65,mlw,SIL picks,1632985787
5.467,983302,qu,63.93166,-22.18515,0.9,mlw,SIL picks,1632985811
5.614,983304,qu,63.92606,-22.18421,1.02,mlw,SIL picks,1632986015
7.045,983307,qu,63.93229,-22.17348,1.17,mlw,SIL picks,1632986111
6.831,983310,qu,63.93266,-22.17223,1.19,mlw,SIL picks,1632986238
5.46,983321,qu,63.92481,-22.18267,0.47,mlw,SIL picks,1632986389
5.667,983324,qu,63.93313,-22.17418,0.69,mlw,SIL picks,1632986562
5.168,983325,qu,63.93038,-22.17965,0.92,mlw,SIL picks,1632986629
5.273,983326,qu,65.14108,-16.34318,0.36,mlw,SIL picks,1632986654
6.318,983327,qu,63.93181,-22.17378,0.43,mlw,SIL picks,1632986706
5.428,983328,qu,63.93355,-22.17715,1.18,mlw,SIL picks,1632986869
5.055,983340,qu,65.14409,-16.34774,0.34,mlw,SIL picks,1632987164
5.818,983361,qu,63.92987,-22.17319,0.62,mlw,SIL picks,1632987545
4.848,983356,qu,63.92682,-22.17924,0.36,mlw,SIL picks,1632987618
5.148,983360,qu,63.92331,-22.18678,0.43,mlw,SIL picks,1632987672
5.538,983363,qu,63.92846,-22.17932,0.83,mlw,SIL picks,1632987804
5.765,983368,qu,63.9386,-22.17868,1.87,mlw,SIL picks,1632988198
5.805,983369,qu,63.92792,-22.18243,0.88,mlw,SIL picks,1632988257
5.476,983374,qu,63.93443,-22.17233,0.85,mlw,SIL picks,1632988364
5.213,983377,qu,63.93106,-22.18039,1.17,mlw,SIL picks,1632988484
5.355,983380,qu,63.93406,-22.1784,0.92,mlw,SIL picks,1632988635
5.243,983382,qu,63.93338,-22.18001,1.23,mlw,SIL picks,1632988721
5.257,983384,qu,63.93182,-22.17558,0.88,mlw,SIL picks,1632988740
5.21,983389,qu,63.93172,-22.17707,0.4,mlw,SIL picks,1632989061
3.418,983391,qu,65.13838,-16.35287,0.48,mlw,SIL picks,1632989100
6.225,983528,qu,63.93666,-22.18023,1.67,mlw,SIL picks,1632989512
7.907,983508,qu,63.79465,-22.84944,2.04,mlw,SIL picks,1632992666
5.291,983555,qu,63.93276,-22.18164,1.48,mlw,SIL picks,1632994205
5.805,983568,qu,63.93544,-22.18068,2.05,mlw,SIL picks,1632994564
0.135,983605,qu,63.70004,-19.06397,0.58,mlw,SIL picks,1632995934
9.16,983606,qu,65.17233,-16.38296,0.81,mlw,SIL picks,1632995950
9.429,983687,qu,65.16866,-16.35994,0.5,mlw,SIL picks,1632998413
3.251,983738,qu,65.14026,-16.39225,0.75,mlw,SIL picks,1632999110
6.213,983792,qu,63.93074,-22.18405,2.97,mlw,SIL picks,1633000469
0.135,983968,qu,63.99086,-19.69738,0.73,mlw,SIL picks,1633001219
8.307,983825,qu,65.16396,-16.41388,0.34,mlw,SIL picks,1633001874
6.179,983841,qu,63.93094,-22.18514,1.85,mlw,SIL picks,1633002180
5.975,983840,qu,63.9256,-22.17876,0.61,mlw,SIL picks,1633002252
5.514,983842,qu,63.93173,-22.17326,0.9,mlw,SIL picks,1633002324
4.705,983848,qu,65.13647,-16.38715,1.03,mlw,SIL picks,1633002434
5.034,983860,qu,63.93131,-22.17503,0.5,mlw,SIL picks,1633002741
5.758,983858,qu,63.93308,-22.17494,0.94,mlw,SIL picks,1633002757
5.706,983859,qu,63.9279,-22.17481,0.72,mlw,SIL picks,1633002808
6.996,983875,qu,63.92689,-22.18476,1.72,mlw,SIL picks,1633003152
5.512,983888,qu,63.93603,-22.18028,1.58,mlw,SIL picks,1633003587
4.81,983938,qu,63.92962,-22.17145,0.26,mlw,SIL picks,1633004897
8.167,984018,qu,66.16386,-16.59068,0.23,mlw,SIL picks,1633007527
5.583,984070,qu,63.93685,-22.17958,1.75,mlw,SIL picks,1633009624
6.318,984073,qu,63.9361,-22.18244,1.93,mlw,SIL picks,1633009706
6.221,984088,qu,63.9362,-22.18021,3.47,mlw,SIL picks,1633010057
5.941,984152,qu,63.93562,-22.17792,1.6,mlw,SIL picks,1633012364
6.226,984162,qu,63.93662,-22.17846,1.83,mlw,SIL picks,1633012762
0.135,984293,qu,64.04387,-21.95587,0.7,mlw,SIL picks,1633019739
5.948,984315,qu,63.93572,-22.17922,2.88,mlw,SIL picks,1633020357
3.757,984539,qu,65.0581,-16.79406,1.65,mlw,SIL picks,1633033965
8.996,984646,qu,64.17306,-17.06149,1.52,mlw,SIL picks,1633039705
5.815,984648,qu,63.93648,-22.1795,3.17,mlw,SIL picks,1633039825
9.463,984686,qu,64.02428,-20.70087,0.74,mlw,SIL picks,1633040547
6.366,984729,qu,66.2543,-16.57558,0.96,mlw,SIL picks,1633044846
5.896,984748,qu,63.93216,-22.17911,1.7,mlw,SIL picks,1633046798
6.864,984769,qu,63.93564,-22.17756,1.6,mlw,SIL picks,1633048409
6.154,984779,qu,63.93236,-22.18319,2.08,mlw,SIL picks,1633048995
4.885,984783,qu,63.9241,-22.18792,0.69,mlw,SIL picks,1633049072
1.144,984789,qu,65.1432,-16.33632,0.7,mlw,SIL picks,1633049604
5.642,984793,qu,63.92598,-22.18824,1.53,mlw,SIL picks,1633049789
5.386,984845,qu,63.93332,-22.1812,2.16,mlw,SIL picks,1633053882
6.328,984849,qu,63.93182,-22.18406,3.65,mlw,SIL picks,1633054009
6.384,984847,qu,63.93055,-22.18684,1.99,mlw,SIL picks,1633054087
5.752,984851,qu,63.93484,-22.17727,1.75,mlw,SIL picks,1633054132
5.857,984852,qu,63.92826,-22.18941,1.73,mlw,SIL picks,1633054176
5.75,984856,qu,63.93644,-22.17958,2.97,mlw,SIL picks,1633054462
5.178,984860,qu,63.93074,-22.18114,1.34,mlw,SIL picks,1633054656
6.778,984876,qu,63.92659,-22.18283,1.65,mlw,SIL picks,1633055519
5.881,984893,qu,63.93258,-22.17839,1.68,mlw,SIL picks,1633057143
5.855,984903,qu,63.92596,-22.18792,0.78,mlw,SIL picks,1633057573
6.219,984927,qu,63.93469,-22.17705,1.58,mlw,SIL picks,1633059889
6.283,984933,qu,63.92819,-22.19248,1.94,mlw,SIL picks,1633060290
6.622,984941,qu,63.93636,-22.17675,1.75,mlw,SIL picks,1633060439
5.6,984950,qu,63.92538,-22.19308,1.23,mlw,SIL picks,1633060963
6.563,984958,qu,63.9332,-22.17902,1.46,mlw,SIL picks,1633061346
5.944,984960,qu,63.92553,-22.19524,1.27,mlw,SIL picks,1633061422
5.241,984986,qu,64.56779,-20.71679,1.74,mlw,SIL picks,1633063241
5.663,985006,qu,63.9365,-22.17985,2.45,mlw,SIL picks,1633065494
3.895,985023,qu,65.0903,-16.79592,0.67,mlw,SIL picks,1633067423
11.258,985028,qu,66.25353,-18.4509,0.84,mlw,SIL picks,1633067652
10.755,985030,qu,66.25681,-18.4474,0.97,mlw,SIL picks,1633067724
5.307,985031,qu,63.93013,-22.18149,1.2,mlw,SIL picks,1633067762
10.184,985034,qu,66.25642,-18.44845,1.73,mlw,SIL picks,1633067864
10.993,985035,qu,66.25652,-18.45687,1.74,mlw,SIL picks,1633067864
11.578,985039,qu,66.25266,-18.4505,0.72,mlw,SIL picks,1633067987
6.785,985090,qu,63.93672,-22.17525,1.74,mlw,SIL picks,1633068806
6.394,985054,qu,63.93508,-22.18097,1.99,mlw,SIL picks,1633069484
5.341,985069,qu,63.93198,-22.17953,1.12,mlw,SIL picks,1633071413
5.921,985115,qu,63.93247,-22.17657,1.63,mlw,SIL picks,1633074040
5.535,985120,qu,63.92914,-22.18298,1.68,mlw,SIL picks,1633074312
6.481,985121,qu,63.93367,-22.1794,1.69,mlw,SIL picks,1633074392
5.772,985136,qu,63.93234,-22.18042,1.64,mlw,SIL picks,1633075791
5.877,985139,qu,63.93027,-22.18052,1.52,mlw,SIL picks,1633076172
5.884,985147,qu,63.93728,-22.18012,2.47,mlw,SIL picks,1633077800
5.453,985152,qu,63.93274,-22.18149,1.88,mlw,SIL picks,1633078038
5.553,985154,qu,63.93601,-22.18048,2.03,mlw,SIL picks,1633078148
6.442,985161,qu,63.93702,-22.17556,2.1,mlw,SIL picks,1633078577
5.541,985162,qu,63.9306,-22.18394,1.38,mlw,SIL picks,1633078641
5.708,985168,qu,63.92943,-22.18627,2.12,mlw,SIL picks,1633079254
5.996,985173,qu,63.92604,-22.18533,1.63,mlw,SIL picks,1633079576
5.684,985176,qu,63.93116,-22.17748,1.77,mlw,SIL picks,1633080383
6.123,985185,qu,63.93459,-22.17621,1.53,mlw,SIL picks,1633081579
6.262,985194,qu,63.93623,-22.17678,1.54,mlw,SIL picks,1633081950
7.021,985211,qu,65.02863,-16.54006,0.53,mlw,SIL picks,1633082937
6.725,985209,qu,65.02696,-16.54226,0.61,mlw,SIL picks,1633082981
6.501,985212,qu,63.92305,-22.18252,1.14,mlw,SIL picks,1633083037
7.472,985223,qu,65.02842,-16.54115,0.52,mlw,SIL picks,1633084215
5.887,985235,qu,63.93628,-22.1768,1.54,mlw,SIL picks,1633085295
5.689,985240,qu,63.93397,-22.18088,2.86,mlw,SIL picks,1633085315
12.099,985242,qu,64.69534,-17.00668,1.36,mlw,SIL picks,1633085503
5.728,985267,qu,63.9305,-22.17722,1.02,mlw,SIL picks,1633087097
5.52,985266,qu,63.92786,-22.18528,1.59,mlw,SIL picks,1633087168
6.414,985272,qu,63.93369,-22.17949,1.3,mlw,SIL picks,1633087359
5.777,985277,qu,63.93597,-22.17993,3.81,mlw,SIL picks,1633087686
14.284,985281,qu,66.52366,-17.58344,1.11,mlw,SIL picks,1633087722
6.203,985286,qu,63.93018,-22.18541,2.02,mlw,SIL picks,1633087883
5.338,985298,qu,63.92517,-22.185,1.03,mlw,SIL picks,1633088317
5.14,985305,qu,63.9296,-22.18201,1.09,mlw,SIL picks,1633088336
5.341,985304,qu,63.93387,-22.17754,0.83,mlw,SIL picks,1633088400
4.402,985306,qu,63.92885,-22.18941,0.74,mlw,SIL picks,1633088530
4.644,985312,qu,63.92892,-22.18034,0.5,mlw,SIL picks,1633088704
5.415,985313,qu,63.92521,-22.18689,0.87,mlw,SIL picks,1633088737
4.982,985314,qu,63.93232,-22.17748,0.78,mlw,SIL picks,1633088786
5.327,985315,qu,63.92481,-22.18296,1.05,mlw,SIL picks,1633088817
5.317,985319,qu,63.93255,-22.17902,1.35,mlw,SIL picks,1633089381
5.13,985324,qu,63.92846,-22.17994,1.13,mlw,SIL picks,1633089721
6.499,985325,qu,63.93571,-22.17559,1.32,mlw,SIL picks,1633089854
7.384,985326,qu,63.92715,-22.18073,1.23,mlw,SIL picks,1633089901
4.874,985327,qu,65.70387,-16.8287,1.5,mlw,SIL picks,1633090146
6.335,985348,qu,63.93712,-22.17399,2.13,mlw,SIL picks,1633091440
5.642,985349,qu,63.92912,-22.17426,0.86,mlw,SIL picks,1633091590
3.779,985352,qu,63.92327,-22.19194,0.65,mlw,SIL picks,1633091915
5.3,985355,qu,63.92986,-22.18439,1.14,mlw,SIL picks,1633092307
4.959,985361,qu,63.93405,-22.1785,1.22,mlw,SIL picks,1633092795
5.683,985365,qu,63.92866,-22.1825,1.42,mlw,SIL picks,1633093044
5.402,985368,qu,63.92676,-22.18076,0.66,mlw,SIL picks,1633093096
1.112,985378,qu,65.74259,-18.23667,1.21,mlw,SIL picks,1633094758
0.135,985382,qu,63.82919,-20.07396,0.9,mlw,SIL picks,1633094970
6.342,985384,qu,63.92705,-22.17969,0.87,mlw,SIL picks,1633095001
6.31,985385,qu,63.93338,-22.17543,1.37,mlw,SIL picks,1633095251
6.563,985393,qu,63.93066,-22.17441,1.17,mlw,SIL picks,1633095469
4.404,985394,qu,63.92604,-22.18986,0.62,mlw,SIL picks,1633095513
5.802,985395,qu,63.92815,-22.17698,0.77,mlw,SIL picks,1633095572
5.435,985398,qu,63.92769,-22.18228,1.2,mlw,SIL picks,1633095875
6.394,985406,qu,63.93409,-22.17434,1.01,mlw,SIL picks,1633096215
4.469,985416,qu,65.03104,-16.67167,1.11,mlw,SIL picks,1633096924
5.816,985427,qu,63.92879,-22.18198,0.53,mlw,SIL picks,1633097539
5.685,985431,qu,63.93269,-22.17739,0.97,mlw,SIL picks,1633097764
6.154,985445,qu,63.93084,-22.18491,1.59,mlw,SIL picks,1633099068
6.074,985451,qu,63.9283,-22.17547,0.91,mlw,SIL picks,1633099569
5.501,985456,qu,63.93043,-22.1715,0.57,mlw,SIL picks,1633099752
6.519,985499,qu,63.93831,-22.17821,2.35,mlw,SIL picks,1633101254
5.837,985555,qu,63.92989,-22.1834,1.76,mlw,SIL picks,1633104078
6.301,985562,qu,63.9353,-22.17337,0.9,mlw,SIL picks,1633104236
6.181,985587,qu,63.93292,-22.18403,1.6,mlw,SIL picks,1633105230
6.016,985664,qu,63.93218,-22.1781,1.52,mlw,SIL picks,1633107444
5.607,985682,qu,63.92629,-22.18714,1.41,mlw,SIL picks,1633107900
5.941,985694,qu,63.93354,-22.17813,1.71,mlw,SIL picks,1633108233
3.629,986675,qu,63.85654,-22.6406,0.46,mlw,SIL picks,1633108416
5.333,985709,qu,63.93206,-22.1827,2.0,mlw,SIL picks,1633108931
5.111,985740,qu,63.92993,-22.18335,1.18,mlw,SIL picks,1633109862
6.534,985758,qu,63.92768,-22.18342,0.9,mlw,SIL picks,1633110482
5.669,985781,qu,63.93652,-22.17836,1.97,mlw,SIL picks,1633111211
6.169,985794,qu,63.9393,-22.17437,1.98,mlw,SIL picks,1633111621
5.479,985799,qu,63.93039,-22.18321,0.52,mlw,SIL picks,1633111787
6.35,985816,qu,63.93065,-22.17453,0.73,mlw,SIL picks,1633112292
5.788,986300,qu,63.93307,-22.18586,2.16,mlw,SIL picks,1633113423
5.598,986301,qu,63.93553,-22.17688,1.41,mlw,SIL picks,1633113440
6.076,986080,qu,63.93028,-22.18614,1.83,mlw,SIL picks,1633116802
5.595,986005,qu,63.92642,-22.19393,1.43,mlw,SIL picks,1633117345
6.331,986019,qu,63.93511,-22.17936,1.82,mlw,SIL picks,1633117871
5.447,986045,qu,63.93204,-22.18286,1.85,mlw,SIL picks,1633118939
5.389,986059,qu,63.92485,-22.18801,1.16,mlw,SIL picks,1633119342
5.593,986102,qu,63.92937,-22.18638,1.73,mlw,SIL picks,1633120455
6.313,986106,qu,63.93048,-22.18593,2.11,mlw,SIL picks,1633120664
6.001,986118,qu,63.93396,-22.17651,2.25,mlw,SIL picks,1633120910
5.162,986160,qu,63.92951,-22.16938,0.96,mlw,SIL picks,1633122251
4.646,986164,qu,63.84427,-22.5038,1.62,mlw,SIL picks,1633122395
5.892,986226,qu,63.93179,-22.18196,1.55,mlw,SIL picks,1633122444
5.962,986236,qu,63.93245,-22.18373,1.53,mlw,SIL picks,1633123995
6.189,986246,qu,63.9356,-22.17638,1.74,mlw,SIL picks,1633124325
5.584,986288,qu,63.92991,-22.18497,1.5,mlw,SIL picks,1633126103
5.475,986332,qu,63.92792,-22.18187,1.5,mlw,SIL picks,1633127938
6.071,986368,qu,63.93219,-22.17107,0.92,mlw,SIL picks,1633128789
6.306,986482,qu,63.93208,-22.17093,0.9,mlw,SIL picks,1633130951
5.88,986496,qu,63.93556,-22.17637,1.57,mlw,SIL picks,1633131565
5.683,986531,qu,63.92992,-22.18391,2.11,mlw,SIL picks,1633133091
5.802,986541,qu,63.92835,-22.18355,1.5,mlw,SIL picks,1633133229
5.535,986606,qu,63.93286,-22.18212,1.65,mlw,SIL picks,1633135584
5.794,986609,qu,63.9305,-22.1838,1.74,mlw,SIL picks,1633135685
5.289,986610,qu,63.93206,-22.18123,1.71,mlw,SIL picks,1633135771
5.422,986612,qu,63.93187,-22.1835,1.79,mlw,SIL picks,1633135811
5.266,986632,qu,63.9309,-22.18374,1.34,mlw,SIL picks,1633136313
5.185,986651,qu,63.93149,-22.18481,1.61,mlw,SIL picks,1633137026
6.345,986660,qu,63.93755,-22.17755,1.74,mlw,SIL picks,1633137228
5.419,986668,qu,63.93513,-22.17251,0.84,mlw,SIL picks,1633137642
5.53,986669,qu,63.93258,-22.18273,1.67,mlw,SIL picks,1633137858
6.299,986679,qu,63.93733,-22.17665,2.56,mlw,SIL picks,1633138209
5.896,986691,qu,63.92707,-22.17698,0.85,mlw,SIL picks,1633138393
5.157,986697,qu,63.93065,-22.18403,1.56,mlw,SIL picks,1633138574
5.704,986704,qu,63.93124,-22.18311,1.96,mlw,SIL picks,1633138676
0.135,986714,qu,64.61593,-17.11325,0.35,mlw,SIL picks,1633139022
5.329,986724,qu,63.93295,-22.18191,1.61,mlw,SIL picks,1633139565
5.194,986787,qu,63.9333,-22.17517,0.77,mlw,SIL picks,1633143098
5.644,986799,qu,63.93234,-22.17863,1.58,mlw,SIL picks,1633143779
5.894,986802,qu,63.93283,-22.18517,1.78,mlw,SIL picks,1633143833
7.292,986803,qu,63.93996,-22.14807,1.65,mlw,SIL picks,1633143888
5.331,986825,qu,63.92978,-22.18333,2.0,mlw,SIL picks,1633145034
5.678,986856,qu,63.93279,-22.18056,3.04,mlw,SIL picks,1633146174
5.408,986858,qu,63.93264,-22.18359,2.26,mlw,SIL picks,1633146193
5.725,986896,qu,63.93161,-22.1821,1.64,mlw,SIL picks,1633147307
5.835,986904,qu,63.93615,-22.17669,1.6,mlw,SIL picks,1633147484
6.04,986910,qu,63.9327,-22.17705,1.68,mlw,SIL picks,1633148115
10.872,986922,qu,66.43692,-17.25481,1.09,mlw,SIL picks,1633148777
3.747,987088,qu,65.11594,-16.23338,0.41,mlw,SIL picks,1633149840
5.831,987089,qu,63.92762,-22.18999,1.51,mlw,SIL picks,1633149983
5.892,986938,qu,63.92786,-22.18649,1.52,mlw,SIL picks,1633150694
6.163,986947,qu,63.92833,-22.18413,2.98,mlw,SIL picks,1633150915
5.986,986948,qu,63.92278,-22.18496,0.9,mlw,SIL picks,1633151018
10.219,986963,qu,63.58006,-23.26768,1.72,mlw,SIL picks,1633151693
6.146,987027,qu,63.92859,-22.18677,1.45,mlw,SIL picks,1633154587
5.644,987073,qu,63.93129,-22.18433,1.32,mlw,SIL picks,1633156346
6.244,987125,qu,63.93629,-22.17871,1.46,mlw,SIL picks,1633157796
5.558,987148,qu,63.93277,-22.17961,1.58,mlw,SIL picks,1633158584
4.859,987212,qu,65.03178,-16.68135,1.26,mlw,SIL picks,1633160886
5.511,987222,qu,63.92978,-22.18282,1.47,mlw,SIL picks,1633161201
5.543,987224,qu,63.92631,-22.18834,1.3,mlw,SIL picks,1633161372
5.781,987246,qu,63.93662,-22.17797,2.4,mlw,SIL picks,1633161895
5.331,987250,qu,63.93215,-22.18155,1.81,mlw,SIL picks,1633161937
5.924,987259,qu,63.93074,-22.18207,2.17,mlw,SIL picks,1633162152
4.449,987317,qu,63.92756,-22.17448,0.08,mlw,SIL picks,1633164516
5.356,987314,qu,63.92778,-22.18643,1.45,mlw,SIL picks,1633164539
5.893,987338,qu,63.9324,-22.17792,1.84,mlw,SIL picks,1633165810
6.354,987337,qu,63.93521,-22.17731,2.14,mlw,SIL picks,1633165832
5.391,987351,qu,63.93008,-22.17917,1.25,mlw,SIL picks,1633166532
5.294,987360,qu,63.93211,-22.18138,1.35,mlw,SIL picks,1633166728
